title,artist_name,artist_familiarity,artist_hotness,song_hotness,genre,duration,key,key_condidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence
b'Going Down Slow',b'Mance Lipscomb',0.450852685,0.33238987,0.350979506,b'',187.53261,11,0.681,-23.527,1,0.541,97.981,1,0
b'All Rise',b'Scott Wesley Brown',0.497307512,0.342406391,,b'',295.60118,2,0.783,-9.435,1,0.704,137.288,4,0.471
b'Jogo Limpo',b'Fl\xc3\xa1vio Jos\xc3\xa9',0.424278927,0.29547099,0,b'',252.02893,3,0.372,-8.639,1,0.467,168.323,4,0.484
b'Silent Hill',b'Moss',0.602555589,0.389535576,0.570850642,b'',329.35138,2,0.144,-7.672,1,0.287,111.079,4,0.599
b'Our Love Is Here To Stay',b'Pery Ribeiro',0.385417447,0.312131221,0,b'',180.00934,0,0.097,-13.668,1,0.325,133.009,4,0.682
b'Everything Changes',b'Soular',0.539181188,0.276702625,0.235846203,b'',244.45342,6,0.516,-6.885,1,0.59,146.577,5,1
b'Master Of Disharmony',b'Dimmu Borgir',0.826075467,0.599602643,,b'',282.53995,6,0.34,-4.2,0,0.34,140.458,3,0.595
b'(This Is Not A) Love Song (Live)',b'Public Image Ltd',0.684994897,0.415517083,0.26396982,b'',388.28363,0,0.551,-16.433,1,0.583,132.506,4,0.195
b'What Are We Here For',b'Gary Moore',0.761362238,0.467110649,0.447135796,b'',345.93914,2,0.04,-6.951,1,0.148,153.862,4,0.404
b'Une petite pause',b'Pascal Sangla',0.464481282,0,0,b'',243.1473,9,0.847,-14.737,1,0.639,93.238,4,0.521
b'Wig',"b""The B-52's""",0.681598553,0.537537201,0.714046553,b'',261.74649,0,0.427,-9.628,1,0.398,124.086,4,0.366
b'Perasmena Mesanihta',b'Dakis',0.336970428,0,,b'',172.25098,2,0.558,-8.46,0,0.54,66.765,1,0.805
b'God Save the Queen (Live)',b'Sex Pistols',0.73118423,0.549204384,0.413739836,b'',216.60689,9,0.558,-3.736,1,0.533,145.518,4,0.675
b'Forever',b'Chris Brown',0.892688611,0.852186238,,b'',363.59791,1,0.638,-4.376,1,0.371,139.998,4,0.548
b'Sun Is Shining',b'Deekline & Wizard',0.332330882,0,0.319565987,b'',271.77751,0,0.674,-6.947,1,0.556,90.648,3,1
b'New Age',b'Daniela Dess\xc3\xac',0.349012002,0,,b'',330.65751,2,0.706,-12.279,0,0.629,140.334,4,0.103
b'Have Yourself A Merry Little Christmas',b'Hem',0.632242851,0.453435791,0.360370583,b'',133.27628,5,0.783,-15.736,1,0.674,89.86,1,0.368
b'U Killed It',b'Lily Allen',0.916058238,0.535408379,0.566988444,b'',264.69832,9,0.594,-5.871,1,0.509,156.097,4,1
b'Rain And Snow',b'Pentangle',0.547078569,0.333649141,,b'',228.51873,5,0.579,-12.053,1,0.405,179.501,1,0
b'Gerra De De',b'DJ Dips',0.392570166,0.313989733,,b'',240.3522,1,0.611,-6.248,1,0.544,86.689,3,0.859
b'Kako mi je pitas sad',b'Ana Bekuta',0.326699728,0.305074262,,b'',145.57995,0,0.757,-13.703,1,0.637,160.261,5,0.182
b'Voices On The Corner',b'Jason Miles',0.458055179,0.371760895,0.253834736,b'',235.80689,10,0.391,-9.716,0,0.316,101.03,4,0.58
b'(Bloody Paw On The) Kill Floor',b'Busdriver',0.618002715,0.349476327,0.519403046,b'',192.1824,6,0.211,-6.258,1,0.363,155.038,4,0.41
b'I Wish My Mother Was Here',b'Byther Smith',0.465194733,0.36228409,0.437351761,b'',418.87302,1,0.826,-11.702,1,0.912,117.168,3,1
b'Inolvidable',b'Bebo & Cigala',0.483703807,0.351624469,0.676548906,b'',198.26893,2,0.414,-14.509,0,0.485,132.967,1,0.405
b'Miracle',b'Bizarre Inc',0.633817882,0.354725755,,b'',420.10077,11,1,-9.062,1,0.726,139.91,4,1
b'Witch Weed (Live)',b'Bongzilla',0.574400789,0.446071584,0.460541281,b'',397.26975,9,0.535,-6.788,1,0.333,95.882,4,0
b'Not Buried Deep Enough',b'The Gone Jackals',0.44104996,0.353000688,0.495293621,b'',229.79873,4,0.685,-12.772,1,0.418,135.175,3,0.639
b'Give Me 40 Acres (To Turn This Rig Around)',b'The Willis Brothers',0.334628878,0.173067999,,b'',150.64771,7,0.804,-9.258,1,0.728,121.983,3,0.852
b'Ernesto Nazareth',b'Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd',0.560411686,0.341904574,,b'',286.14485,9,0.206,-24.597,0,0.323,169.775,3,0.1
b'The Cube (Live)',b'S.U.P',0.406166635,0.27238546,,b'',384.70485,11,0.582,-8.161,0,0.606,137.862,4,0
b'Get Back Down',b'Boogie Pimps',0.62799739,0.365339653,0,b'',415.03302,1,0.46,-6.751,1,0.716,83.326,3,1
b'Battle Of The Rosebud / Cries',b'Brian Keane',0.453171007,0.3008559,,b'',133.53751,4,0,-29.295,1,0,117.667,3,0.255
b'Beyond the Light',b'Aberdeen',0.583773265,0.343275661,,b'',266.70975,9,0.731,-12.658,1,0.577,90.908,3,1
b'Spaceman',b'The Killers',0.918451789,0.819588282,,b'',284.3424,4,0.49,-6.546,1,0.469,151.953,4,0.198
"b""Pulecenella 'e m\xc3\xb2""",b'Gloriana',0.73699197,0.47722519,0,b'',179.06893,0,0.437,-17.522,0,0.465,161.054,4,0.67
"b""Iskorosten' (instr.)""",b'Butterfly Temple',0.511000944,0.366743932,,b'',100.5971,8,0.246,-10.777,1,0.326,159.895,5,0.298
b'Big Stax/High Volts (Album Version)',b'Grant Geissman',0.422971308,0.317248425,0,b'',320.60036,9,0.802,-9.993,1,0.463,128.219,4,0.859
b'It Goes On',b'20/20',0.50039601,0.314882184,0,b'',302.36689,6,1,-12.99,1,0.947,101.229,4,0.634
b'Pecado De Amor',b'Jos\xc3\xa9 Augusto',0.429544942,0.322468154,,b'',284.70812,0,0.106,-8.339,1,0.324,98.859,4,0.326
b'Illuminate',b'Orbital',0.693009204,0.498668875,0.688521844,b'',327.8624,0,0.509,-6.531,1,0.519,125.975,4,0.794
b'Never Forget Me',b'Bone Thugs-N-Harmony / Akon',0.81592342,0.555138322,0.557880389,b'',286.30159,1,0.529,-6.933,1,0.317,154.09,4,0.625
b'Ukkosenjumalan poika',b'Moonsorrow',0.646618529,0.442652003,,b'',356.49261,9,0.764,-4.178,1,0.561,124.237,4,0
b'A B***** Is A B***** (Edited)',b'N.W.A.',0.747708669,0.52040786,0,b'',168.75057,9,0.445,-8.91,1,0.419,97.099,4,1
b'Kick Out The Jams',b'Rage Against The Machine',0.783458021,0.5890868,,b'',201.56036,9,0.539,-2.069,1,0.379,140.63,1,0
b'Me And My Buddy',b'Jazz Gillum',0.362800142,0.282286406,,b'',185.67791,0,0.04,-16.844,0,0.123,101.41,1,0
b'Amber Changing',b'Rise Against',0.847081688,0.625080481,0.696469437,b'',218.8273,4,0.355,-3.803,1,0.354,186.254,4,0.526
b'Murder Academy',b'Ultraviolence',0.499939221,0.37444943,0.215080319,b'',303.04608,1,0.745,-10.57,1,0.556,210.47,4,0.418
b'Hey Daddy',b'Korn',0.829135422,0.558298348,,b'',224.522,7,0.435,-6.694,1,0.467,94.057,4,1
b'4 Sea Interludes Op. 33a: Storm',b'Sir Neville Marriner',0.430024987,0.353034056,,b'',315.27138,4,0.517,-16.753,1,0.396,100.349,1,0
b'I Need You Now',b'Agnes',0.737540403,0.441355562,,b'',275.06893,7,0.727,-4.376,1,0.552,124.009,4,0.944
b'Atmosphere Station',b'James Horner',0.679519208,0.491828704,0.545230294,b'',191.81669,9,0.137,-38.525,1,0.399,90.084,1,0.342
b'Walk Away',b'Tantric',0.720808697,0.467133519,0.447135796,b'',177.24036,2,0.796,-1.843,1,0.732,106.698,1,0.792
b'Shadows That Move',b'Mastodon',0.780461749,0.574274731,0.784194616,b'',233.58649,2,0.604,-3.937,1,0.402,89.78,4,0
b'Smile',b'Xcultures',0.400433513,0.266275286,0.214253449,b'',38.3473,9,0.054,-16.006,0,0.334,107.177,7,0.545
b'Mountains Of Mourne',b'The Irish Tenors',0.599019959,0.374862616,0,b'',100.85832,10,0.045,-19.794,1,0.344,152.258,4,0.487
b'Kite Live from Sydney',b'U2',0.843526543,0.750311503,,b'',485.19791,3,0.878,-7.614,1,0.916,134.083,4,0.662
b'Loco (Crazy)',b'Little Joe',0.454709911,0.292801539,,b'',239.01995,5,0.606,-10.274,1,0.598,106.398,3,1
b'Ever Be',b'Korn',0.829135422,0.558298348,,b'',288.49587,10,0.439,-5.912,1,0.383,160.022,3,0.719
b'Oh Look Misery',b'Blind Blake & The Royal Victoria Hotel Calypsos',0.521712214,0.351345077,0,b'',151.53587,7,0.497,-7.108,1,0.494,101.492,4,1
b'Yesterdays',b'Percy Faith',0.566796475,0.388112774,,b'',160.28689,0,0.837,-15.578,0,0.718,86.141,4,0.77
"b""Teacher's Pet""",b'Extreme',0.717991695,0.497711444,0.621765583,b'',181.55057,1,0.306,-9.334,1,0.369,120.097,4,0.194
b'Palmer enqu\xc3\xaate',b'Alexandre Desplat',0.609816403,0.560380805,,b'',70.26893,7,0.417,-16.942,0,0.524,128.173,4,0.189
b'Go To Hell',b'Prozak',0.621213511,0.37425994,0.606816327,b'',173.24363,8,0.364,-6.021,1,0.433,88.835,4,0.854
b'Moon River - Original',b'Jerry Butler',0.589259678,0.389589781,0,b'',155.74159,2,0.426,-13.135,1,0.45,105.24,4,0
b'La Plus Bath Des Javas',b'Yvette Horner',0.411875463,0.295889812,,b'',148.03546,7,0.881,-6.893,1,0.724,162.385,1,0
b'Infidel',b'Delta 9',0.586000058,0.409550595,,b'',94.06649,2,0.171,-9.506,1,0.24,109.636,5,0.935
b'English Summer Rain',b'Placebo',0.804523521,0.586433379,0.873702495,b'',241.52771,10,0.532,-7.255,0,0.523,108.264,4,0.902
b'Spanish Shuffle (Album Version)',b'Tam Tam Go!',0.515044056,0.316692162,,b'',226.82077,9,0.51,-7.684,1,0.456,119.524,4,0.941
b'Intro',b'Gertrudis',0.444926413,0.344814469,0.323112121,b'',106.52689,9,0,-12.385,0,0,97.76,4,0.832
b'Empress So Divine',b'Warrior King',0.588370653,0.413237884,0.537503904,b'',224.28689,10,0.693,-4.779,1,0.501,241.877,4,0.947
b'Terapia De Amor Intensiva',b'Soda Stereo',0.711165787,0.466826993,0.547324832,b'',340.29669,7,0.403,-11.356,1,0.196,91.328,4,0.884
b'Haunting',b'LORE',0.510794577,0.394127577,0.494357324,b'',216.55465,8,0.9,-8.147,1,0.702,130.062,4,0.281
b'Lies Of Hate',b'Soul Asylum',0.690080124,0.466775622,0.360370583,b'',279.2224,11,0.905,-6.582,0,0.883,68.734,4,0
b'The First Noel',b'Carl Doy with NZSO',0.342558954,0.292656454,0,b'',158.56281,2,0.954,-16.527,1,0.647,94.658,3,0.653
b'Musical Episode',b'Horace Andy',0.626436382,0.374271174,0.345802234,b'',234.44853,10,0.166,-10.173,0,0.211,102.055,1,0
b'Beautiful Brown eyes',b'Jimmy Wakely',0.39413854,0.291539727,0.462643183,b'',155.95057,2,0.745,-14.123,1,0.704,109.065,1,0.04
b'Drop the Bass',b'The Nightraver & The Magican',0.341937434,0.244243643,0,b'',233.53424,6,0.741,-5.483,1,0.548,184.981,4,0.32
b'The Last Word (Amended Version)',b'Rah Digga (Featuring Outsidaz)',0.583231605,0.411448143,0.405115722,b'',256.80934,7,0.638,-7.307,1,0.684,201.802,3,0.896
b'Hard Times',b'RUN-DMC',0.686988955,0.606630152,,b'',234.65751,1,0.572,-12.75,1,0.382,119.67,4,0.686
b'Just As Much As Ever',b'Bert Kaempfert And His Orchestra',0.386291901,0.367639871,,b'',163.76118,0,0.377,-10.328,1,0.395,105.181,1,0
b'Filipino Baby',b'Hank Locklin',0.635757022,0.379436972,0,b'',159.03302,9,0.703,-9.668,1,0.653,165.668,3,0.928
b'The Boss',b'Lady May',0.418610662,0.283699176,,b'',214.04689,1,0.695,-5.444,1,0.61,188.056,3,1
b'Escapist',b'Nightwish',0.808784962,0.593624366,,b'',301.06077,3,0.569,-4.144,1,0.591,143.97,4,0.456
"b""Jeffrey's Dark Side""",b'Angelo Badalamenti',0.698770478,0.399451724,0.615372256,b'',109.37424,6,0.163,-18.349,1,0.348,61.883,1,0.56
b'Someone to Watch Over Me',b'Frank Chacksfield',0.446256667,0.346357522,,b'',151.82322,7,0.569,-20.964,1,0.623,0,1,0
b'Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente',b'Cesar Camargo Mariano/Helio Delmiro',0.332148785,0.317504856,,b'',287.11138,9,0.577,-11.877,1,0.4,163.167,4,0
b'Pinned To The Ground (album version)',b'Buzzhorn',0.473626728,0.378498493,0.193857803,b'',239.98649,9,0.03,-5.627,0,0.39,144.836,3,0.442
b'Always And Never (Album Version)',b'Silverstein',0.80113645,0.605507136,0.658623927,b'',229.642,2,0.548,-1.998,1,0.602,108.499,4,0.785
b'Myth Takes',b'!!!',0.609538992,0.482131081,0,b'',143.98649,11,0.673,-7.901,0,0.677,193.978,4,0
b'Carpe PM',b'The Secret Life of Teenage Girls',0.062570763,0.233131687,0.194735229,b'',153.20771,0,0,-8.798,1,0,88.935,4,0.777
b'Who Shot Ya (Amended Album Version)',b'The Notorious B.I.G.',0.668509447,0.506545319,0.274281704,b'',316.65587,4,0.613,-5.934,1,0.462,91.69,4,0.825
b'Poor Tom (Album Version)',b'Led Zeppelin',0.787098355,0.634412385,0.31276992,b'',182.09914,1,0.076,-10.7,1,0.342,210.8,7,0.411
b'Wounded Hearts',b'Sandi Thom',0.655359115,0.405031298,0.419674279,b'',205.21751,4,0.666,-4.332,1,0.578,82.205,4,0.945
"b""Love's Been Good To Me""",b'Carl Belew',0.305523628,0.257496328,,b'',131.05587,4,0.64,-15.672,1,0.477,121.563,1,0
b'When Morning Comes To Town',b'The Field Mice',0.60542429,0.409292117,0.531612769,b'',316.73424,3,0.356,-15.54,1,0.524,162.682,4,0
b'Estate',b'Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas',0.426683814,0.333154508,,b'',431.64689,11,0.191,-14.621,0,0.366,106.219,1,0
b'Freedom Enough (From Silent Mother Nature)',b'Catherine Howe',0.421792253,0.319209721,0,b'',183.37914,4,0.686,-11.428,1,0.508,172.337,4,0
b'Hai Shava',b'Malkit Singh',0.483243067,0.324430892,,b'',324.51873,5,0.75,-11.273,1,0.675,210.305,4,0.561
b'Nutty Block',b'Rodney O & Joe Cooley',0.415784608,0.307902094,0,b'',172.01587,1,0.035,-9.745,0,0.607,175.393,4,0.751
b'Until You Love Someone',b'Dean Martin',0.708439814,0.623970266,,b'',165.66812,0,0.301,-10.917,0,0.358,128.459,5,0.937
b'Part One From Triomusic',b'Strata',0.612837504,0.482298832,0,b'',377.67791,2,0.656,-21.787,1,0.463,109.671,5,0.824
b'Hello Young Lovers (LP Version)',b'James Darren',0.489280179,0.343605383,,b'',145.00526,5,0.378,-14.449,0,0.208,141.024,4,1
b'Same Man',b'Till West & DJ Delicious',0.564512291,0.3268453,0.721572661,b'',153.28608,1,0.087,-7.535,1,0.468,125.558,4,1
b'Quiero Ir Ao Mar',b'Carlos Nu\xc3\xb1ez',0.535702528,0.384986117,,b'',215.35302,9,0.779,-10.918,0,0.773,211.327,3,1
b'The Owl and the Pussy-cat',b'Igor Stravinsky',0.633258331,0.49576633,,b'',156.70812,11,0.388,-21.25,1,0.438,147.637,4,0.187
b'Set You Free This Time',b'Gene Clark',0.685125411,0.527066335,,b'',168.38485,9,0.327,-12.77,1,0.578,98.49,1,0
b'Bloco Da Solidao (1996 Digital Remaster)',b'Maysa',0.616436885,0.409464909,,b'',150.25587,10,0.038,-15.574,0,0.371,137.673,7,0.415
b'Will You Love Me Tomorrow',b'The Shirelles',0.66229871,0.379137556,,b'',159.76444,0,0.603,-9.79,1,0.134,68.283,4,0.692
b'Stille nacht_ heilige nacht',b'The American Boychoir',0.409827635,0.291883422,,b'',230.26893,2,1,-32.017,1,0.867,0,1,0
b'Nine Ways',b'JDS',0.487220327,0.44974631,0.582918458,b'',465.60608,1,0.533,-5.533,1,0.598,134.014,4,0.109
b'Northern Downpour (Album Version)',b'Panic At The Disco',0.842368944,0.604655128,0.352232225,b'',247.77098,5,0.454,-8.901,1,0.407,85.157,4,0
b'Bad Seed',b'Jan Howard',0.44240829,0.258671268,0.274073578,b'',165.98159,1,0.49,-15.915,1,0.648,86.162,4,1
b'Exchange',b'Abraham Laboriel',0.362358559,0.298372721,0.319565987,b'',368.16934,11,0.252,-8.489,0,0.393,93.106,4,0
"b""Marie D'Aquitaine""",b'Mich\xc3\xa8le Arnaud',0.368134445,0.313665817,,b'',176.27383,3,0,-13.366,1,0,49.262,4,0
b'Oh My God',b'Sticky Fingaz',0.542512528,0.403784235,0.636287224,b'',266.4224,6,0.358,-5.947,0,0.324,80.149,4,1
b'Joy To The World',b'Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge',0.384563593,0.30566262,,b'',111.0722,6,0.103,-13.826,1,0.476,82.422,4,0.377
b'Hoochie Coochie Man',b'The Jeff Healey Band',0.716854352,0.414236248,,b'',313.7824,7,0.241,-11.488,1,0.362,107.197,3,1
b'Ftei O Erotas',b'Angela Dimitriou',0.264713987,0,,b'',265.37751,9,0.446,-9.28,0,0.494,124.177,4,0.681
b'The Second Summer Of Love',b'Danny Wilson',0.559991415,0.362902986,,b'',167.20934,7,0.605,-7.928,1,0.677,196.034,4,0.868
b'Prelude And Fugue In C Major BWV 531 : Fugue',b'Lionel Rogg',0.320855383,0.29127103,,b'',240.61342,0,0.314,-14.367,1,0.601,64.401,4,0
"b""Don't Phunk With My Heart""",b'Java',0.625157654,0.359757244,,b'',356.41424,1,0.651,-7.598,1,0.531,130.861,4,0.132
b'Give It What U Got',b'SWAMI featuring Asuivre',0.679654239,0.380756416,,b'',260.28363,10,0.014,-2.939,0,0.32,90.008,4,0.676
b'Dancing To A Standstill',b'The Black Velvet Band',0.353911957,0.262798505,,b'',256.39138,9,0.59,-8.632,1,0.67,122.174,4,0.302
b'Isla del Luna',b'Lisa Lynne',0.6051397,0.420937755,0.761303218,b'',316.49914,2,0.6,-14.544,1,0.657,95.981,4,0.186
b'Spirit',"b""Pe'z""",0.530791489,0.431839301,,b'',252.57751,0,0.194,-7.605,0,0.072,75.955,5,0.866
b'Another Long One',b'Shawn Colvin',0.68550363,0.446732968,0.425124658,b'',224.60036,8,0.719,-13.256,1,0.565,210.871,4,1
b'Leng Jing',b'Stephy Tang',0.37248425,0.358893493,,b'',214.12526,4,0.272,-7.225,0,0.359,105.196,1,0.569
b'OAKtown',b'Casual',0.581793766,0.401997543,0,b'',259.44771,4,0.412,-8.422,0,0.329,106.689,1,0.612
b'Larger Than Life',b'Backstreet Boys',0.851417629,0.592614927,,b'',236.25098,0,0.005,-5.12,1,0.51,112.787,4,0.572
b'I Hold Your Hand In Mine [Live At Royal Albert Hall]',b'Tiny Tim',0.593496044,0.404897335,0,b'',43.36281,6,0.02,-23.996,1,0.361,93.779,3,0.666
b'Baby Come To Me',b'Kenny G featuring Daryl Hall',0.751629597,0.550212562,,b'',236.93016,0,0.242,-8.041,1,0.555,89.865,4,0.879
b'Den Pai Alo',b'Christos Dantis',0.480752276,0.417593317,,b'',243.82649,5,0.126,-10.957,0,0.293,133.339,4,0.82
b'It Wont Be Christmas',b'David Martin',0.637533386,0.310614281,0,b'',241.47546,0,0.996,-14.835,1,0.865,98.718,4,0.822
b'Knocked Out Of The Park',b'John Davis',0.545435239,0.387635478,,b'',183.17016,5,0.923,-22.289,1,0.721,74.072,1,0.888
b'Salt In NYC',b'Trafik',0.596845852,0.405352011,,b'',424.12363,8,0.466,-10.683,0,0.437,130.006,4,0.628
b'Wessex Loses a Bride',b'Nick Ingman;Gavyn Wright',0.4074304,0.31853603,,b'',111.62077,4,0.835,-18.703,0,0.687,104.394,3,0.452
b'Erica (2005 Digital Remaster)',b'Eddie Calvert',0.421187326,0.310544672,0,b'',138.63138,4,0.196,-9.672,1,0.197,159.587,1,0.033
b'Blessed Assurance',b'Glad',0.524265131,0.372232889,0.473346541,b'',270.602,2,0.69,-10.754,1,0.693,192.702,5,0.922
b'Loaded Like A Gun',b'Steel Rain',0.018917567,0,,b'',173.19138,3,0.043,-8.372,0,0.291,98.11,4,0.65
b'Rumba De Barcelona',b'Los Manolos',0.47013483,0.320517791,0.400443466,b'',218.38322,7,0.403,-4.37,0,0.479,118.595,4,0.664
b'Clementina Santaf\xc3\xa8',b'Gloriana',0.73699197,0.47722519,,b'',153.33832,2,0.573,-15.599,1,0.594,143.601,1,0
b'Wild Rose (Back 2 Basics Mix)',b'Bombay Rockers',0.531757816,0.335933116,,b'',230.71302,4,0.282,-6.358,0,0.269,81.319,3,0.125
b'Kutt Free (DJ Volume Remix)',b'Jinx',0.556566973,0.431824888,0,b'',407.37914,6,0.007,-7.884,1,0.436,89.345,5,1
b'Ten Tonne',b'Chase & Status',0.654594982,0.396356237,0.392008771,b'',337.68444,4,0.409,-5.134,0,0.414,174.993,4,0.753
b'A Higher Place (Album Version)',b'Tom Petty',0.779838092,0.568350503,,b'',236.17261,9,0.58,-4.954,1,0.539,129.122,4,0
b'Sono andati? Fingevo di dormire',b'Montserrat Caball\xc3\xa9;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti',0.522197175,0.391370587,,b'',511.16363,8,0.662,-26.358,1,0.385,86.666,3,0.558
b'Got My Mojo Workin',b'Pucho & His Latin Soul Brothers',0.44259318,0.253785313,,b'',338.23302,8,0.262,-15.672,1,0.388,231.867,4,0.655
b'Get Your Head Stuck On Your Neck',b'Soul Mekanik',0.490009428,0.399537136,,b'',45.66159,5,0.194,-21.593,1,0.5,190.698,4,0.876
b'Jenny Take a Ride',b'Mitch Ryder',0.476747681,0.294053193,0.419125893,b'',207.43791,9,0.674,-11.255,1,0.559,97.538,4,0.727
b'Sonnerie lalaleul\xc3\xa9 hi houuu',b'Blingtones',0.021492905,0,,b'',29.54404,6,0.208,-11.494,1,0.428,95.225,3,0.393
b'Midnight Star',b'Luna Orbit Project',0.420966667,0.310661896,,b'',335.51628,5,0.486,-7.427,0,0.397,139.993,4,0
b'Native Soul',b'Danilo Perez',0.331874146,0.3228233,0.253834736,b'',197.19791,7,0.525,-16.113,1,0.365,159.233,1,0.039
b'Der Kleine Dompfaff',b'Line Renaud',0.470212296,0.320086927,,b'',152.92036,1,0.691,-9.843,1,0.66,124.75,3,0.758
b'A Whiter Shade Of Pale (Live @ Fillmore West)',b'King Curtis',0.575674218,0.366820788,0.662493161,b'',326.00771,0,0.392,-17.492,1,0.631,100.415,4,0.7
b'The Ballad Of Sleeping Beauty',b'Sophie B. Hawkins',0.713274972,0.377593082,0.599660358,b'',305.162,9,0.582,-6.301,1,0.583,105.003,4,0.669
b'Streets On Fire (Explicit Album Version)',b'Lupe Fiasco',0.902062927,0.554633231,0.888813538,b'',279.97995,7,0.476,-6.294,0,0.542,110.218,4,1
b'Music is what we love',b'Wilks',0.351182454,0.080166939,,b'',261.51138,10,0.237,-7.64,0,0,88.973,4,1
b'City Slickers',b'Marc Shaiman',0.510010871,0.378442737,,b'',149.86404,4,0.151,-18.341,1,0.263,134.566,4,0.915
b'Intro',b'40 Grit',0.451977717,0.331351565,0.427446571,b'',75.67628,11,0.154,-22.752,1,0.301,186.882,3,0.734
b'Harajuku Girls',b'Gwen Stefani',0.837872047,0.532803542,0.684613086,b'',290.55955,1,0.212,-4.169,1,0.338,113.995,4,0.654
b'Prognosis',b'Steve Morse',0.589903022,0.420692588,0.64068403,b'',363.85914,4,0.311,-6.977,1,0.439,90.199,1,1
b'Living Hell',b'Bitter End',0.602868067,0.449002436,0.334706549,b'',282.43546,10,0.532,-14.041,0,0.617,111.032,3,0.863
b'Small World',b'Ethel Merman',0.493593024,0.341254769,,b'',135.31383,0,0.703,-16.994,1,0.621,124.184,1,1
b'Truck Driving Man/Down In The Caribbean',b'Leon Russell & New Grass Revival',0.634227165,0.443708895,,b'',221.30893,5,0.755,-12,1,0.499,157.746,1,0
b'Swallow The Knife (Live) (Segue)',b'Story Of The Year',0.806762596,0.580095045,0.215080319,b'',75.57179,6,0.016,-7.626,1,0.331,100.032,4,1
b'Mayday',b'Natural Elements',0.44802055,0.369535728,0.401486711,b'',338.1024,1,0.417,-6.318,1,0.359,185.88,4,0.728
b'Lake Of Dreams',b'Lisa Lynne',0.6051397,0.420937755,0.673875572,b'',298.10893,0,0.63,-12.811,1,0.749,94.031,5,0.328
b'Because Of You',b'Neil Sedaka',0.720842183,0.444025681,,b'',170.84036,4,0.44,-9.448,0,0.542,76.013,3,0.303
"b""Un Peu D'Amour Et D'Amiti\xc3\xa9""",b'Maurice Larcange',0.360241801,0.279642625,,b'',215.37914,1,0.771,-10.398,1,0.649,133.553,4,0.22
b'Rattlesnake!',b'A Static Lullaby',0.758678715,0.557562472,0.590252715,b'',213.49832,2,0.819,-5.537,1,0.645,202.233,4,0.078
b'Disappeared',b'John Wesley_ John Wesley',0.560557984,0.452789477,0.428702263,b'',351.08526,7,0.691,-7.513,1,0.632,133.405,5,0.813
b'Doppelg\xc3\xa4nger [Qliphothic Phantasmagoria]',b'Coph Nia',0.56246685,0.354934743,,b'',658.02404,5,0.136,-17.16,0,0.261,116.819,3,0.686
"b""Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)""",b'Tabu feat. Mitzib',0.578881704,0.444900149,,b'',474.61832,11,0.727,-9.788,1,0.536,127.887,4,0.403
b'Ghost Town Rituals (Album Version)',b'Nights Like These',0.628886848,0.310754057,0.334706549,b'',305.89342,5,0.283,-4.053,1,0.369,124.872,1,0.93
b'Morning Glory',b'Oasis',0.834564098,0.54021645,,b'',301.92281,0,0.236,-3.159,1,0.266,136.948,4,0.461
b'Rudolph The Red-Nosed Reindeer',b'John Davis & Emma Doyle',0,0.387635478,0,b'',135.52281,0,0.568,-13.781,1,0.581,169.878,4,0.179
b'Tomorrow Gone',b'Stew',0.541077952,0.304547713,,b'',179.9571,7,0.926,-10.968,1,0.842,100.621,1,0
"b""I don't Want to Be Alone Tonight""",b'Jauida',0.53915621,0.360648925,0,b'',269.76608,7,0,-6.996,1,0.175,101.01,4,0.681
"b""Just A Little Lovin' (Will Go A Long Way)""",b'Eddy Arnold',0.56412895,0.397775654,,b'',166.16444,11,0.292,-14.014,1,0.401,157.779,4,0.483
b'Shameless',b'All Time Low',0.842431482,0.526458223,0.270775999,b'',221.67465,2,0.403,-2.838,1,0.548,91.483,4,0.537
